Class_Name,Jobs_per_ 1Minute,Jobs_per_ 5 Minutes,Jobs_per_ 15Minutes,Mem capacity,Disk_capacity_GB,Num_of_CPU_Cores,Avg_Recieve_Kbps,Avg_Transmit_Kbps
Very LOW,0.021779168,0.022225749,0.023285049,0.018373303,0.000582386,0.246949436,0.000142115,0.000121037
Very LOW,0.021782237,0.022227893,0.023286298,0.018373303,0.000582386,0.246949436,0.000142115,0.000121037
Very LOW,0.021783689,0.022229603,0.023288562,0.018373303,0.000582386,0.246949436,0.000142115,0.000121037
Very LOW,0.021781563,0.022227657,0.023286914,0.018373303,0.000582386,0.246949436,0.000142115,0.000121037
Very LOW,0.021786148,0.022230527,0.023288515,0.018373303,0.000582386,0.246949436,0.000142115,0.000121037
Very LOW,0.021778184,0.022224604,0.023284051,0.018373303,0.000582386,0.246949436,0.000142115,0.000121037
Very LOW,0.021785513,0.02223078,0.023289243,0.018373303,0.000582386,0.246949436,0.000142115,0.000121037
Very LOW,0.02178261,0.022228926,0.023287904,0.018373303,0.000582386,0.246949436,0.000142115,0.000121037
Very LOW,0.021780975,0.022225808,0.023284696,0.018373303,0.000582386,0.246949436,0.000142115,0.000121037
Very LOW,0.021782639,0.022228943,0.023287162,0.018373303,0.000582386,0.246949436,0.000142115,0.000121037
Very LOW,0.021782181,0.022227402,0.02328646,0.018373303,0.000582386,0.246949436,0.000142115,0.000121037
Very LOW,0.021780963,0.022226961,0.02328646,0.018373303,0.000582386,0.246949436,0.000142115,0.000121037
Very LOW,0.021781828,0.022228477,0.023286885,0.018373303,0.000582386,0.246949436,0.000142115,0.000121037
Very LOW,0.021780099,0.022226644,0.023286097,0.018373303,0.000582386,0.246949436,0.000142115,0.000121037
Very LOW,0.021785467,0.022230711,0.023288652,0.018373303,0.000582386,0.246949436,0.000142115,0.000121037
Very LOW,0.021786451,0.022232481,0.02329066,0.018373303,0.000582386,0.246949436,0.000142115,0.000121037
Very LOW,0.021784178,0.022228896,0.023287569,0.018373303,0.000582386,0.246949436,0.000142118,0.00012104
Very LOW,0.021785564,0.022229433,0.023287448,0.018373303,0.000582386,0.246949436,0.000142118,0.00012104
Very LOW,0.021785397,0.022230979,0.023289814,0.018373303,0.000582386,0.246949436,0.000142118,0.00012104
Very LOW,0.021779938,0.022225987,0.023284735,0.018373303,0.000582386,0.246949436,0.000142118,0.00012104
Very LOW,0.021783728,0.022230115,0.023288484,0.018373303,0.000582386,0.246949436,0.000142118,0.00012104
Very LOW,0.021779938,0.022225502,0.02328465,0.018373303,0.000582386,0.246949436,0.000142118,0.00012104
Very LOW,0.021781819,0.022226823,0.023285505,0.018373303,0.000582386,0.246949436,0.000142118,0.00012104
Very LOW,0.021783411,0.022230018,0.023288187,0.018373303,0.000582386,0.246949436,0.000142118,0.00012104
Very LOW,0.02178037,0.022225313,0.023284223,0.018373303,0.000582386,0.246949436,0.000142118,0.00012104
Very LOW,0.021785499,0.022230275,0.023288116,0.018373303,0.000582386,0.246949436,0.000142118,0.00012104
Very LOW,0.021779448,0.022225649,0.023284758,0.018373303,0.000582386,0.246949436,0.000142118,0.00012104
Very LOW,0.021784343,0.022229782,0.023287738,0.018373303,0.000582386,0.246949436,0.000142118,0.00012104
Very LOW,0.02178336,0.02222952,0.023288365,0.018373303,0.000582386,0.246949436,0.000142118,0.00012104
Very LOW,0.021778597,0.022224489,0.023283298,0.018373303,0.000582386,0.246949436,0.000142118,0.00012104
Very LOW,0.021781004,0.022227218,0.023285857,0.018373303,0.000582386,0.246949436,0.000142118,0.00012104
Very LOW,0.021784654,0.022230486,0.023289036,0.018373303,0.000582386,0.246949436,0.000142118,0.00012104
Very LOW,0.021779593,0.022225222,0.023285153,0.018373303,0.000582386,0.246949436,0.000142118,0.00012104
Very LOW,0.02178463,0.022229293,0.023287426,0.018373303,0.000582386,0.246949436,0.000142118,0.00012104
Very LOW,0.021782794,0.022228943,0.023288128,0.018373303,0.000582386,0.246949436,0.000142118,0.00012104
Very LOW,0.021780261,0.022225747,0.023284424,0.018373303,0.000582386,0.246949436,0.000142118,0.00012104
Very LOW,0.021783004,0.022228389,0.02328641,0.018373303,0.000582386,0.246949436,0.000142118,0.00012104
Very LOW,0.021780939,0.022227793,0.023286571,0.018373303,0.000582386,0.246949436,0.000142118,0.00012104
Very LOW,0.02178374,0.02223016,0.023288719,0.018373303,0.000582386,0.246949436,0.000142118,0.00012104
Very LOW,0.021779573,0.02222394,0.023282299,0.018373303,0.000582386,0.246949436,0.000142118,0.00012104
Very LOW,0.021789608,0.022234533,0.023292265,0.018373303,0.000582386,0.246949436,0.000142118,0.00012104
Very LOW,0.02178343,0.022228864,0.023287519,0.018373303,0.000582386,0.246949436,0.000142118,0.00012104
Very LOW,0.02178173,0.022228477,0.023287225,0.018373303,0.000582386,0.246949436,0.000142118,0.00012104
Very LOW,0.021780622,0.022226113,0.023285253,0.018373303,0.000582386,0.246949436,0.000142118,0.00012104
Very LOW,0.021782331,0.022227506,0.02328536,0.018373303,0.000582386,0.246949436,0.000142118,0.00012104
Very LOW,0.021782962,0.022228192,0.023286362,0.018373303,0.000582386,0.246949436,0.000142119,0.00012104
Very LOW,0.021779703,0.022225892,0.023284778,0.018373303,0.000582386,0.246949436,0.000142119,0.00012104
Very LOW,0.021782586,0.022227162,0.023284424,0.018373303,0.000582386,0.246949436,0.000142119,0.00012104
Very LOW,0.021778558,0.022224481,0.02328282,0.018373303,0.000582386,0.246949436,0.000142119,0.00012104
Very LOW,0.02177885,0.022224717,0.023283611,0.018373303,0.000582386,0.246949436,0.000142119,0.00012104
Very LOW,0.021780768,0.022227037,0.023285794,0.018373303,0.000582386,0.246949436,0.000142119,0.00012104
Very LOW,0.021778221,0.022224205,0.023282296,0.018373303,0.000582386,0.246949436,0.000142119,0.00012104
Very LOW,0.021781916,0.022227734,0.023286184,0.018373303,0.000582386,0.246949436,0.000142119,0.00012104
Very LOW,0.021778114,0.022223342,0.023282751,0.018373303,0.000582386,0.246949436,0.000142119,0.00012104
Very LOW,0.021780171,0.022225926,0.023284581,0.018373303,0.000582386,0.246949436,0.000142119,0.00012104
Very LOW,0.021783385,0.022229488,0.023287933,0.018373303,0.000582386,0.246949436,0.000142119,0.00012104
Very LOW,0.02178322,0.022227942,0.023286414,0.018373303,0.000582386,0.246949436,0.000142119,0.00012104
Very LOW,0.021782449,0.022228192,0.023286803,0.018373303,0.000582386,0.246949436,0.000142119,0.00012104
Very LOW,0.021776856,0.022224281,0.02328372,0.018373303,0.000582386,0.246949436,0.000142119,0.00012104
Very LOW,0.021784499,0.022229797,0.023287747,0.018373303,0.000582386,0.246949436,0.000142119,0.00012104
Very LOW,0.021777581,0.022224347,0.023283236,0.018373303,0.000582386,0.246949436,0.000142119,0.00012104
Very LOW,0.021782897,0.022227694,0.023285529,0.018373303,0.000582386,0.246949436,0.000142119,0.00012104
Very LOW,0.021778474,0.022224744,0.023283862,0.018373303,0.000582386,0.246949436,0.000142119,0.00012104
Very LOW,0.021784278,0.02223055,0.023288984,0.018373303,0.000582386,0.246949436,0.000142119,0.00012104
Very LOW,0.021780106,0.022226331,0.023285869,0.018373303,0.000582386,0.246949436,0.000142119,0.00012104
Very LOW,0.021785172,0.022230339,0.023288458,0.018373303,0.000582386,0.246949436,0.000142119,0.00012104
Very LOW,0.021782704,0.022228236,0.023286259,0.018373303,0.000582386,0.246949436,0.000142119,0.00012104
Very LOW,0.021782408,0.022227993,0.023286266,0.018373303,0.000582386,0.246949436,0.000142119,0.00012104
Very LOW,0.021787537,0.022232987,0.023290644,0.018373303,0.000582386,0.246949436,0.000142119,0.00012104
Very LOW,0.021782683,0.022228325,0.023287007,0.018373303,0.000582386,0.246949436,0.000142119,0.00012104
Very LOW,0.021778507,0.02222454,0.023282706,0.018373303,0.000582386,0.246949436,0.000142117,0.000121039
Very LOW,0.021781196,0.022227734,0.023285884,0.018373303,0.000582386,0.246949436,0.000142117,0.000121039
Very LOW,0.021784104,0.022229169,0.023287403,0.018373303,0.000582386,0.246949436,0.000142117,0.000121039
Very LOW,0.021777825,0.022223342,0.023281945,0.018373303,0.000582386,0.246949436,0.000142117,0.000121039
Very LOW,0.021780784,0.022227506,0.023285608,0.018373303,0.000582386,0.246949436,0.000142117,0.000121039
Very LOW,0.02178125,0.022226681,0.023285302,0.018373303,0.000582386,0.246949436,0.000142117,0.000121039
Very LOW,0.021778784,0.022224808,0.02328312,0.018373303,0.000582386,0.246949436,0.000142117,0.000121039
Very LOW,0.021780027,0.022226385,0.023284141,0.018373303,0.000582386,0.246949436,0.000142117,0.000121039
Very LOW,0.021780442,0.022226125,0.023284344,0.018373303,0.000582386,0.246949436,0.000142117,0.000121039
Very LOW,0.021778365,0.022224116,0.023281585,0.018373303,0.000582386,0.246949436,0.000142117,0.000121039
Very LOW,0.021780649,0.022226809,0.023285095,0.018373303,0.000582386,0.246949436,0.000142117,0.000121039
Very LOW,0.02178456,0.02223079,0.023289856,0.018373303,0.000582386,0.246949436,0.000142117,0.000121039
Very LOW,0.021777794,0.0222242,0.023282981,0.018373303,0.000582386,0.246949436,0.000142117,0.000121039
Very LOW,0.021782459,0.022228286,0.023286439,0.018373303,0.000582386,0.246949436,0.000142117,0.000121039
Very LOW,0.021778917,0.022225624,0.023284268,0.018373303,0.000582386,0.246949436,0.000142117,0.000121039
Very LOW,0.021777026,0.022223567,0.023281585,0.018373303,0.000582386,0.246949436,0.000142117,0.000121039
Very LOW,0.021783334,0.022229571,0.023287558,0.018373303,0.000582386,0.246949436,0.000142117,0.000121039
Very LOW,0.021778254,0.022224219,0.023283029,0.018373303,0.000582386,0.246949436,0.000142117,0.000121039
Very LOW,0.021781455,0.022227817,0.023286568,0.018373303,0.000582386,0.246949436,0.000142117,0.000121039
Very LOW,0.021786124,0.022231386,0.023290158,0.018373303,0.000582386,0.246949436,0.000142117,0.000121039
Very LOW,0.021782039,0.022227417,0.02328626,0.018373303,0.000582386,0.246949436,0.000142117,0.000121039
Very LOW,0.021783657,0.022229495,0.023287991,0.018373303,0.000582386,0.246949436,0.000142117,0.000121039
Very LOW,0.021778585,0.022224685,0.023283643,0.018373303,0.000582386,0.246949436,0.000142117,0.000121039
Very LOW,0.021781079,0.022227147,0.023284879,0.018373303,0.000582386,0.246949436,0.000142117,0.000121039
Very LOW,0.021785049,0.022230378,0.023288713,0.018373303,0.000582386,0.246949436,0.000142117,0.000121039
Very LOW,0.021781909,0.022228119,0.023287247,0.018373303,0.000582386,0.246949436,0.000142117,0.000121039
Very LOW,0.021776921,0.022223023,0.023282422,0.018373303,0.000582386,0.246949436,0.000142117,0.000121039
Very LOW,0.021754606,0.022207258,0.023264629,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021763002,0.022209947,0.023270597,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021787856,0.022227302,0.023282658,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021765294,0.022207398,0.023265774,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021759426,0.022207182,0.0232656,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021760421,0.022208272,0.023265851,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.02176273,0.022209653,0.023265901,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021762225,0.022207028,0.023265461,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021757871,0.022205337,0.023264768,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021759737,0.022208385,0.023265774,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021765334,0.022209024,0.023265878,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021756161,0.022205183,0.023264907,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021766862,0.022210498,0.023266793,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021762225,0.022208565,0.023265739,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021758959,0.022205491,0.023265324,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021761162,0.022210356,0.023267809,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021759114,0.022207641,0.023265324,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.02176098,0.022208565,0.023265185,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021767717,0.022211766,0.023268064,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021755538,0.022207182,0.023265185,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021756783,0.022203646,0.023264768,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.02176813,0.022213481,0.023271291,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021763779,0.022209794,0.023266017,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021759024,0.022206975,0.023265011,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021761292,0.022206874,0.023265046,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021760204,0.022205183,0.023265046,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.02176273,0.022209653,0.023268064,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.02175927,0.022206105,0.023265324,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021762535,0.022207949,0.0232656,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.02176273,0.022206835,0.023265393,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021761447,0.022207795,0.023265324,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021762535,0.022207488,0.023265461,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021755603,0.022204158,0.023264756,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021769373,0.022210101,0.023266573,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021757404,0.022209024,0.023268654,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021764725,0.022209231,0.023265901,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021760515,0.022208103,0.023265739,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021771549,0.022215171,0.023273371,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021761136,0.022205643,0.023265185,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021758338,0.022206566,0.023264907,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021759737,0.022207398,0.023265266,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021766888,0.022210563,0.023265739,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021758338,0.022208411,0.023265324,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021759024,0.022204439,0.023265011,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021757715,0.022205643,0.023264768,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021761603,0.022209024,0.023266573,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021770137,0.022212329,0.023269846,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021764867,0.022208666,0.023265519,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021762225,0.022208411,0.023265739,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021763313,0.022207641,0.023265739,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021757457,0.022205567,0.023264884,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021757871,0.022205797,0.023265046,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021758959,0.022207028,0.023265324,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021764012,0.022208948,0.023265519,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021766732,0.022211022,0.023266573,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021762535,0.022207641,0.023265461,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021763585,0.022210216,0.023267428,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021759581,0.022205029,0.023264907,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021761292,0.022207641,0.0232656,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021763157,0.02220613,0.023265266,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021759426,0.022208565,0.023265046,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021764245,0.022209024,0.0232656,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021757885,0.022206272,0.023264884,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021760204,0.022205183,0.023265185,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021761758,0.022207949,0.023265185,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021765722,0.022208948,0.023265774,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021758494,0.022207028,0.023265185,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021762379,0.022208257,0.023265878,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021760592,0.022208385,0.023265774,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021762225,0.022211176,0.023269765,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021761136,0.022208103,0.023265185,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021760592,0.022206835,0.023265266,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021763313,0.022206566,0.023265185,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021756939,0.02220672,0.023265046,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021767859,0.022208808,0.023265901,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021758959,0.022207795,0.023265046,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021762535,0.022207949,0.023266988,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021764439,0.022209511,0.023266538,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021760669,0.022208103,0.023265739,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021758494,0.022205029,0.023265046,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021760023,0.022208526,0.023265011,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021768286,0.022207949,0.023265739,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021762379,0.022211791,0.023269904,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.02176102,0.022206975,0.023265266,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021760048,0.022206258,0.023265324,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021758182,0.022205951,0.023265046,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021763157,0.022206695,0.023265266,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021758182,0.022207028,0.023265046,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.02176611,0.022207182,0.023265324,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021763585,0.022209511,0.023268446,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021760359,0.022206412,0.023265324,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021757404,0.022205951,0.023264907,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021758882,0.022206695,0.023265138,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021765022,0.022206874,0.0232656,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.02175756,0.022206258,0.023264907,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.02176971,0.022209231,0.023265901,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021759581,0.02220672,0.023265324,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021760515,0.022206874,0.023265461,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021763726,0.022206412,0.023265266,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021758805,0.022207641,0.023265185,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021759581,0.022205797,0.023265185,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.02176045,0.022206695,0.023265648,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021762225,0.022205797,0.023265046,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021758169,0.022206835,0.023265138,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021758338,0.022207488,0.023265185,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.0217644,0.022207949,0.023265739,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021758312,0.022209511,0.023268573,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021758494,0.022206258,0.023265185,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021770927,0.022210869,0.023266434,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021757715,0.022206258,0.023264768,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021760204,0.022207795,0.023265324,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021764725,0.022208243,0.023267301,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021759426,0.022206412,0.023265046,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021763726,0.022206835,0.023265519,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021761292,0.022206258,0.023264907,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021763015,0.022204862,0.023265138,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021756783,0.02220672,0.023265046,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021763002,0.022211022,0.023268793,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021771277,0.022209934,0.023265901,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021755073,0.022204875,0.023264907,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021758805,0.022205643,0.023264907,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021767431,0.022207258,0.023265648,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021756472,0.02220672,0.023268238,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021764711,0.022211022,0.023268238,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021763015,0.022205567,0.023265266,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021755538,0.022206105,0.023265324,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.02175927,0.022206412,0.023264907,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021764711,0.022208411,0.023265324,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021757715,0.022206105,0.023265185,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021761447,0.022211202,0.023270227,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021763002,0.022206874,0.023265185,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021762535,0.022206412,0.0232656,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021760734,0.022207398,0.023265393,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021757404,0.022205029,0.023265046,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021767043,0.022209178,0.023269626,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021766007,0.022211906,0.023266793,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021759114,0.022207488,0.023265185,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021760048,0.02220672,0.023265324,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021759114,0.022207949,0.023265185,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021760825,0.022207182,0.023265324,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021766007,0.022207821,0.023265393,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021762535,0.022205797,0.023265324,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021755694,0.022206412,0.023265185,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.02176102,0.022208808,0.023265519,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021766888,0.022208872,0.023265739,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021756316,0.022204721,0.023264907,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021758312,0.022208243,0.023267174,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021760048,0.022206874,0.023265324,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.02176207,0.022205797,0.023265046,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021763015,0.022205567,0.023265138,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021757404,0.022205337,0.023264768,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021759309,0.022205567,0.023265011,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.02176813,0.022207795,0.0232656,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021759426,0.02220672,0.023265185,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.02176102,0.022208385,0.023265519,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021760669,0.022208257,0.023265739,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021767975,0.022208872,0.023265739,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021756886,0.022205849,0.023269083,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021795925,0.022238962,0.023291798,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
Very LOW,0.021761758,0.022207488,0.023265324,0.018373303,0.000582311,0.246949436,0.000142114,0.000121037
